Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Andorra;AND;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;6,8043421;6,4362978;6,0380442;5,6801385;5,4215918;5,2608295;5,1457445;5,0779637;5,0821160;5,1249390;5,1761033;5,2200830;5,2667309;5,3333880;5,4302471;5,5735451;5,7350607;5,9064913;6,1154006;6,3763107;6,6819241;7,0037175;7,2309446;7,3852394;7,5817024;7,8361999;8,1022706;8,3772436;8,7122013;9,0872121;9,4848748;9,7673831;9,9522550;10,1671851;10,4002490;10,6598864;11,0269301;11,4800099;11,9159936;12,3273170;12,7175763;12,7580360;12,4759169;12,2375943;12,0285701;11,8383223;11,7108470;11,5929051;11,4042469;11,1506797;10,8257189;10,8059659;11,1754973;11,6252023;12,1032092;12,5882460;12,9313969;13,1845361;13,5102348;13,8427885;14,1949807;14,5355164;14,9679294
Arab World;ARB;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;3,4868495;3,5085357;3,5409077;3,5679875;3,5893166;3,6061886;3,6105524;3,6029178;3,5930886;3,5806989;3,5659325;3,5502332;3,5340880;3,5167228;3,4965648;3,4821566;3,4794457;3,4673274;3,4388269;3,4097316;3,3836736;3,3578876;3,3323350;3,3100548;3,2962804;3,2904493;3,2915953;3,2980905;3,3056934;3,3180421;3,3295265;3,3545224;3,3774955;3,4009880;3,4246662;3,4498147;3,4915830;3,5495751;3,5910427;3,6142142;3,6327483;3,6475063;3,6602121;3,6676026;3,6694035;3,6625648;3,6450006;3,6234689;3,6067837;3,6012368;3,6145913;3,6527401;3,7057611;3,7649821;3,8282599;3,8970713;3,9725031;4,0573298;4,1516186;4,2523831;4,3557634;4,4536525;4,5480834
United Arab Emirates;ARE;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,3042735;2,1874823;2,0812413;1,9836758;1,8880195;1,7998061;1,7163537;1,6345051;1,5698925;1,5476160;1,5607990;1,5874582;1,6191412;1,6617748;1,7244446;1,8237227;1,7938640;1,6398556;1,4948496;1,3521360;1,2236101;1,1701722;1,1730042;1,1713667;1,1646522;1,1564754;1,1328745;1,0988579;1,0721446;1,0511544;1,0351017;1,0239827;1,0178473;1,0155248;1,0143090;1,0099883;0,9890447;0,9575333;0,9314033;0,9117329;0,8975881;0,8858208;0,8724412;0,8543329;0,8292434;0,7731850;0,6306448;0,4335966;0,2681907;0,1717704;0,1759892;0,2477259;0,3310918;0,4282924;0,5417753;0,6739619;0,8278833;1,0078079;1,2196820;1,4710220;1,6539757;1,7584139;1,8289498
Argentina;ARG;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;5,1702249;5,3089403;5,4473474;5,5849445;5,7234781;5,8630946;6,0079567;6,1549025;6,2953071;6,4230517;6,5491588;6,6718355;6,7841891;6,8933613;7,0002542;7,1127856;7,2307547;7,3533079;7,4799656;7,5990604;7,7060561;7,8037398;7,8906676;7,9695428;8,0461724;8,1272688;8,2206637;8,3259634;8,4425610;8,5685261;8,6996381;8,8401859;8,9841884;9,1183462;9,2447262;9,3593507;9,4589753;9,5415968;9,6121057;9,6790167;9,7419049;9,8031529;9,8664319;9,9208835;9,9780271;10,0527392;10,1362481;10,2173353;10,3039251;10,4081132;10,5137374;10,6236690;10,7483797;10,8756022;10,9955028;11,1124806;11,2200190;11,3304461;11,4597544;11,6005982;11,7274541;11,8219074;11,9183281
Armenia;ARM;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;5,8997252;5,6083854;5,3601743;5,1564674;5,0048157;4,9089748;4,8654191;4,8698916;4,9091833;4,9696550;5,0471378;5,1354865;5,2289072;5,3237867;5,4203815;5,5127908;5,5881948;5,6278428;5,6226443;5,6074345;5,5754112;5,4871931;5,3721708;5,2718394;5,1845411;5,1084152;5,0567410;5,0408580;5,0638767;5,1328735;5,2853483;5,5166765;5,9436061;6,5303638;7,0733926;7,5309774;7,8926369;8,2245222;8,5216861;8,7838711;9,0790395;9,4597788;9,8819902;10,2954766;10,6553872;10,9403868;11,1182389;11,1133097;10,9121393;10,6191638;10,3857118;10,2934097;10,3109160;10,3757534;10,4782314;10,6559295;10,9205345;11,2459909;11,6104312;12,0242438;12,4078965;12,7454094;13,1482854
American Samoa;ASM;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,6212940;2,5647241;2,4727341;2,4101326;2,3900953;2,3748450;2,3837161;2,4227302;2,4659781;2,4794954;2,4819945;2,4915288;2,4997327;2,5219952;2,5454984;2,5631922;2,5945856;2,6496406;2,7268678;2,7929038;2,8203920;2,8567654;2,9052917;2,9576698;3,0077552;3,0405789;3,0555185;3,0729191;3,1056319;3,1422831;3,1787193;3,2128022;3,2499626;3,2790089;3,2923109;3,2789648;3,2458716;3,2081328;3,1685600;3,1400840;3,1796598;3,2842398;3,3991096;3,5260310;3,6476907;3,7429699;3,8179019;3,8895047;3,9416359;3,9645270;4,0410578;4,1769472;4,3293631;4,5145768;4,7197725;4,9486061;5,2073422;5,4869296;5,7853544;6,1051764;6,4539176;6,8446764;7,2629736
Antigua and Barbuda;ATG;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;3,7187283;3,8305627;3,9985616;4,1928086;4,3706532;4,5059395;4,6052577;4,6732233;4,7152798;4,7441248;4,8668966;5,1120529;5,4053636;5,7304190;6,0692179;6,4074334;6,7353748;7,0425940;7,3350070;7,6135493;7,8834018;8,1534809;8,4071102;8,6442025;8,8492461;9,0095007;9,1312981;9,2039936;9,2205620;9,1866961;9,1010296;8,9692617;8,7922795;8,5860542;8,3775644;8,1690985;7,9508009;7,7291396;7,5311415;7,3766272;7,2586770;7,1744407;7,1170413;7,0637660;7,0166327;6,9883184;6,9738119;6,9675854;6,9764928;7,0084641;7,1001809;7,2455580;7,4092661;7,5861329;7,7961809;8,0636643;8,4011947;8,7561321;9,0858986;9,4288211;9,8047786;10,1926099;10,6182609
Australia;AUS;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;8,5766046;8,5809048;8,5964677;8,6065332;8,5984156;8,5829960;8,5599480;8,5319978;8,4916920;8,4458312;8,4174958;8,4174158;8,4664352;8,5519186;8,6455480;8,7732719;8,9343002;9,0935131;9,2633204;9,4473809;9,6182210;9,7562483;9,8677979;9,9729761;10,0975925;10,2580430;10,4540859;10,6424626;10,8013250;10,9375845;11,0837850;11,2623002;11,4425199;11,6141949;11,7636771;11,8892969;12,0059963;12,1117554;12,2085564;12,2879120;12,3685460;12,4689356;12,5703256;12,6754309;12,7884584;12,9023759;13,0113651;13,1097405;13,2063666;13,3493071;13,5662094;13,8371888;14,1254367;14,4008825;14,6647706;14,9248665;15,1758299;15,4184997;15,6688237;15,9319415;16,2335929;16,5691553;16,9020843
Austria;AUT;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;12,2102821;12,4031984;12,5951909;12,7628907;12,9656639;13,1654298;13,3583329;13,5583207;13,7398082;13,9070172;14,0548127;14,1916417;14,3190861;14,4498451;14,6300453;14,8485151;15,0173435;15,1680637;15,3180206;15,4295254;15,3827697;15,0850814;14,7037975;14,3418868;14,1310335;14,1611667;14,3185267;14,5250314;14,7246673;14,8647585;14,9427920;14,9511297;14,9139952;14,9212409;15,0018808;15,1170735;15,2197444;15,3045032;15,3712100;15,4002818;15,4130331;15,4347426;15,4330020;15,4469696;15,7088972;16,1893815;16,6568262;17,0045482;17,2586925;17,5090710;17,6356410;17,7144340;17,9292666;18,1800272;18,3698452;18,4446060;18,4850626;18,5968996;18,7505080;18,9301121;19,1494298;19,4411573;19,8070286
Azerbaijan;AZE;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;4,7376082;4,6153814;4,5136608;4,4325566;4,3692810;4,3223474;4,2865900;4,2609207;4,2457994;4,2329247;4,2236979;4,2217868;4,2264736;4,2350541;4,2440391;4,2496028;4,3897996;4,6749338;4,9843073;5,1209365;5,0522951;4,9434888;4,8180882;4,7123061;4,6181368;4,5199561;4,4240819;4,3503393;4,3256572;4,3579667;4,4181980;4,4904286;4,6046832;4,7722531;4,9308417;5,0375634;5,1064765;5,1581041;5,2143455;5,3290340;5,5188877;5,7435726;5,9808457;6,1958825;6,3384771;6,3870829;6,3422752;6,1975167;5,9719184;5,7500317;5,5750429;5,4413689;5,3693524;5,3589126;5,4011235;5,4879667;5,6170717;5,7847304;5,9903000;6,2410429;6,4715136;6,7165862;7,1076534
Burundi;BDI;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;3,1777698;3,1847612;3,1968743;3,2163242;3,2303614;3,2348514;3,2393435;3,2465789;3,2537316;3,2626023;3,2704949;3,2751449;3,2823167;3,2884683;3,2900259;3,2916875;3,2929563;3,2892264;3,2778182;3,2665996;3,2392154;3,2067184;3,1834171;3,1589935;3,1346881;3,1099991;3,0823796;3,0438066;2,9906259;2,9290263;2,8638113;2,7955370;2,7231793;2,6781748;2,6392986;2,5781240;2,5218841;2,4864016;2,4639623;2,4461585;2,4309096;2,4188378;2,4105278;2,4040694;2,3968485;2,3875355;2,3763907;2,3642949;2,3531824;2,3424093;2,3275960;2,3103761;2,2946555;2,2824152;2,2654358;2,2751666;2,3186637;2,3621828;2,4041733;2,4426944;2,4667219;2,4761830;2,4819822
Belgium;BEL;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;11,9871187;12,1158560;12,2722055;12,3822036;12,5052578;12,6594286;12,8265344;13,0094603;13,1519788;13,2713170;13,3995910;13,5156022;13,6361120;13,7622919;13,8786804;13,9824229;14,0588612;14,1627591;14,2932513;14,4086747;14,4367188;14,3010201;14,0580182;13,7761931;13,6276542;13,7432393;13,9769555;14,2138840;14,4686804;14,7112659;14,9425319;15,1659496;15,3636990;15,5436743;15,7320426;15,9570124;16,1911769;16,4035934;16,5740520;16,7027550;16,8017825;16,8827128;16,9608844;17,0424022;17,1308642;17,1694141;17,1142141;17,0445160;17,0501018;17,1204283;17,2031780;17,3688456;17,5984539;17,8041767;18,0157189;18,2121642;18,3889472;18,5780135;18,7835530;19,0117768;19,2076194;19,4170704;19,7290950
Benin;BEN;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;5,9662642;5,8452899;5,7325939;5,6282167;5,5300297;5,4371907;5,3493959;5,2656028;5,1858401;5,1094400;5,0346740;4,9622448;4,8928719;4,8250756;4,7569175;4,6887075;4,6221610;4,5567911;4,4928727;4,4284172;4,3608681;4,2914002;4,2218862;4,1541268;4,0870165;4,0206564;3,9564141;3,8941095;3,8339693;3,7756342;3,7188174;3,6632030;3,6089965;3,5410114;3,4812221;3,4423822;3,4055088;3,3705906;3,3383185;3,3086773;3,2817840;3,2570394;3,2331541;3,2109980;3,1932013;3,1793125;3,1709056;3,1687973;3,1710885;3,1757104;3,1807669;3,1829775;3,1775115;3,1604377;3,1208042;3,0917790;3,0876900;3,0851068;3,0858409;3,0903603;3,0888610;3,0763848;3,0645785
Burkina Faso;BFA;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,6434592;2,6925306;2,7400159;2,7870911;2,8342564;2,8823196;2,9318985;2,9832685;3,0351418;3,0868986;3,1382659;3,1895953;3,2397387;3,2868567;3,3326570;3,3776798;3,4213247;3,4597384;3,4917330;3,5190024;3,5397762;3,5543456;3,5635963;3,5666902;3,5643470;3,5565038;3,5423018;3,5216079;3,4942609;3,4610278;3,4238764;3,3856095;3,3447691;3,2986232;3,2482181;3,1962389;3,1440625;3,0907414;3,0368814;2,9852160;2,9375813;2,8942883;2,8555044;2,8214261;2,7906079;2,7629468;2,7392280;2,7205224;2,7094835;2,7058238;2,7061190;2,7071158;2,7030223;2,6771268;2,6367592;2,6049097;2,5830772;2,5691603;2,5638778;2,5652695;2,5614137;2,5472063;2,5334195
Bangladesh;BGD;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;3,0088372;2,9969304;2,9934835;2,9991352;3,0128976;3,0312772;3,0553839;3,0846016;3,1149905;3,1451697;3,1692338;3,1163795;3,0721387;3,1085117;3,1443091;3,1890763;3,2463694;3,3038381;3,3552483;3,3987649;3,4335388;3,4578018;3,4722284;3,4803321;3,4871573;3,4961291;3,5055005;3,5131934;3,5144892;3,5047104;3,4927392;3,4881080;3,4915998;3,4965495;3,4996703;3,5101119;3,5232406;3,5448635;3,5955200;3,6764526;3,7609241;3,8335543;3,9055400;3,9785930;4,0490422;4,1167869;4,1871135;4,2505525;4,3128350;4,3780551;4,4468224;4,5228137;4,5992824;4,6643722;4,7215367;4,8073386;4,9260933;5,0709188;5,2465034;5,4438697;5,6329626;5,8271120;6,0444183
Bulgaria;BGR;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;7,3428719;7,5494192;7,7394807;7,9355681;8,1869514;8,4573857;8,7300250;8,9836163;9,2236778;9,4625533;9,7165194;9,9767015;10,2202398;10,4832427;10,7618769;11,0389087;11,3054865;11,5251186;11,7380900;11,9622066;12,1117606;12,1972411;12,2410773;12,2615220;12,3561187;12,5569294;12,8394987;13,1394337;13,4281388;13,7481756;14,0769653;14,3790853;14,6783648;14,9767019;15,2539649;15,5129716;15,7497236;15,9746065;16,2219653;16,5133766;16,7909768;17,0280803;17,2300155;17,3823728;17,5138597;17,6342859;17,7526347;17,8795913;18,0207971;18,1969303;18,4373980;18,7886328;19,1915930;19,6196022;20,0796878;20,5076483;20,8753840;21,2074231;21,5694414;21,9499890;22,2651261;22,4211111;22,3778829
Bahrain;BHR;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,3383315;2,2650708;2,1945726;2,1226802;2,0432882;2,0395105;2,1226617;2,2216420;2,3318201;2,4545964;2,5912638;2,6546431;2,6147164;2,5520979;2,4879308;2,4228692;2,3591540;2,2962699;2,2350353;2,1756782;2,1235814;2,1007897;2,1074531;2,1188445;2,1278930;2,1366306;2,1428444;2,1463270;2,1490204;2,1460999;2,1371482;2,1493608;2,1895684;2,2398914;2,2932842;2,3418508;2,3812496;2,4145685;2,4404316;2,4548045;2,4634475;2,4728965;2,4842164;2,4695586;2,4110596;2,3438306;2,2850098;2,2256403;2,1684281;2,1208569;2,1355100;2,1952401;2,2346410;2,3767252;2,6360759;2,7730956;2,7755964;2,7640418;2,8007728;2,9481889;3,1971229;3,4887039;3,7555876
Bahamas, The;BHS;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;3,5729258;3,4554469;3,3533906;3,2720268;3,2456795;3,2551139;3,2661814;3,2883051;3,3190193;3,3595665;3,3961653;3,4315706;3,4865988;3,5608562;3,6462192;3,7400746;3,8416563;3,9459278;4,0438945;4,1307776;4,2151484;4,3089550;4,4087149;4,5047044;4,5910286;4,6518389;4,6839458;4,6927446;4,6726550;4,6340292;4,6222647;4,6267535;4,6128612;4,6060497;4,6408716;4,6924761;4,7239963;4,7630255;4,8175638;4,8972512;5,0170147;5,1394611;5,2453279;5,3505194;5,4714586;5,6040184;5,7340617;5,8669179;5,9911245;6,0964825;6,1926692;6,3106231;6,4689932;6,6463114;6,8315040;7,0294565;7,2294694;7,4318330;7,6749194;7,9678513;8,2789322;8,5677933;8,8912006
Bosnia and Herzegovina;BIH;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;3,6087237;3,6942466;3,8143328;3,9590898;4,1116079;4,2641917;4,4146006;4,5587189;4,7000363;4,8476598;5,0060922;5,1778432;5,3631377;5,5556443;5,7459297;5,9247680;6,0867272;6,2294162;6,3435597;6,4160676;6,4472525;6,4367673;6,3884106;6,3266699;6,2830871;6,2721045;6,3102629;6,4132266;6,5755977;6,7910269;7,0654553;7,3916475;7,9496961;8,6766724;9,3650743;9,8645870;10,0255633;10,2093683;10,5215138;10,9201293;11,3454126;11,7765199;12,2066568;12,6555629;13,1577220;13,5993920;13,9282428;14,1234552;14,1786328;14,1952034;14,2025191;14,2405116;14,3662975;14,6111113;14,9249209;15,2749009;15,6739355;16,1353675;16,6685293;17,2308899;17,7428631;18,1432235;18,3998028
Belarus;BLR;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;7,1764323;7,2186779;7,2575496;7,3164120;7,4314016;7,5982142;7,7942495;8,0070578;8,2211463;8,4386527;8,6615204;8,8799473;9,0898968;9,3032623;9,5274043;9,7519635;9,9635350;10,1510924;10,2988647;10,3811573;10,3735748;10,2692024;10,1106603;9,9535803;9,8311773;9,7590931;9,7547460;9,8528627;10,0535105;10,3053108;10,5896328;10,9203947;11,2922580;11,6871516;12,1119448;12,5375035;12,9153384;13,2362766;13,4846931;13,6683238;13,8756196;14,1521713;14,4421957;14,7172904;14,9470297;15,0875632;15,1206222;15,0273265;14,8239354;14,5642304;14,3251344;14,2180502;14,2827765;14,4755365;14,7341281;14,9859096;15,2299984;15,5029689;15,8307242;16,2157505;16,5527294;16,8291690;17,1844291
Belize;BLZ;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;4,1256852;4,1586228;4,1777778;4,2002994;4,2202177;4,2322642;4,2410838;4,2464389;4,2490747;4,2464768;4,2595426;4,2850411;4,3089385;4,3389163;4,3640180;4,3807005;4,3930727;4,4017976;4,3996185;4,3797396;4,3432576;4,3091743;4,2832257;4,2517606;4,2204713;4,1997963;4,1823298;4,1630600;4,1466100;4,1422652;4,1552225;4,1579629;4,0932845;3,9870942;3,9117309;3,8797582;3,8869999;3,9101038;3,9245110;3,9341135;3,9433292;3,9393469;3,9203163;3,9036281;3,8928300;3,8869371;3,8899731;3,8978913;3,9141693;3,9472197;3,9805158;4,0103175;4,0561148;4,1209791;4,1948714;4,2738926;4,3615450;4,4552414;4,5532709;4,6617150;4,8056508;4,9558659;5,0868243
Bermuda;BMU;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;5,5477562;5,5609313;5,5434139;5,5228031;5,5320028;5,5752645;5,6313302;5,7038786;5,8207705;5,9899093;6,1852995;6,3895392;6,5799577;6,7510628;6,9196366;7,0959141;7,2902712;7,4858704;7,6802215;7,8830451;8,0771780;8,2336246;8,3394678;8,4141331;8,4996331;8,5846325;8,6489865;8,7062580;8,7636588;8,8301728;8,8985558;8,9902201;9,1062626;9,2212225;9,3535099;9,4861727;9,6498191;9,8693277;10,1231777;10,3818371;10,6304281;10,9005392;11,1829030;11,4611598;11,7475953;12,0055275;12,1796752;12,3663022;12,6356559;12,9258841;13,3126862;13,8400516;14,4083196;14,9773250;15,4912793;15,9817243;16,5305702;17,1529040;17,7769738;18,3791323;19,0221847;19,6813897;20,4085130
Bolivia;BOL;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;4,9534661;4,8390988;4,7244918;4,6124562;4,5073777;4,4113968;4,3243623;4,2457416;4,1751557;4,1129842;4,0594305;4,0138179;3,9752042;3,9433333;3,9184425;3,8986492;3,8841665;3,8756938;3,8692376;3,8597831;3,8462883;3,8292574;3,8088053;3,7870346;3,7681985;3,7551111;3,7460616;3,7399533;3,7392388;3,7471045;3,7633698;3,7884352;3,8224572;3,9784274;4,2324635;4,4505040;4,6338402;4,7872661;4,9138474;5,0138389;5,0928374;5,0887803;5,0159973;4,9528020;4,8997866;4,8577600;4,8249899;4,8014695;4,7891964;4,7892329;4,8000398;4,8192735;4,8416951;4,8578195;4,8657746;4,8759002;4,8939070;4,9178598;4,9482011;4,9861197;4,9784093;4,9101567;4,8498746
Brazil;BRA;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,6285126;2,6671157;2,7158805;2,7687251;2,8231195;2,8800468;2,9401812;3,0011115;3,0619175;3,1226331;3,1825163;3,2419351;3,3016720;3,3626151;3,4259363;3,4913390;3,5567691;3,6199769;3,6807147;3,7398877;3,7963545;3,8495484;3,9009088;3,9522931;4,0059105;4,0634733;4,1274624;4,2004628;4,2827775;4,3727820;4,4655525;4,5600813;4,6598850;4,7640519;4,8698199;4,9745584;5,0795839;5,1864365;5,2931211;5,3989448;5,5037831;5,6141739;5,7328444;5,8586496;5,9930926;6,1356845;6,2847787;6,4374907;6,5929975;6,7503282;6,9078838;7,0672466;7,2378755;7,4309802;7,6574429;7,9062444;8,1618510;8,4281280;8,7055946;8,9954092;9,2907551;9,5810649;9,8767092
Barbados;BRB;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;5,5022457;5,6134413;5,7695174;5,9660711;6,1946342;6,4429612;6,7190370;7,0189518;7,3172867;7,5974463;7,8445465;8,0654179;8,2595355;8,4296473;8,6052121;8,7933369;8,9889857;9,1915903;9,3978702;9,6047302;9,8458244;10,1105882;10,3519766;10,5684306;10,7492464;10,8814669;10,9765066;11,0439042;11,0916809;11,1304341;11,1355981;11,1034225;11,0651871;11,0448264;11,0570227;11,0820100;11,0904570;11,1070588;11,1378520;11,1657477;11,2039357;11,2419525;11,2934642;11,3228461;11,3178526;11,3250853;11,3319565;11,3599859;11,4513701;11,6123035;11,7718257;11,9207293;12,1320794;12,3953913;12,6997798;13,0345976;13,3684313;13,7359548;14,1546756;14,6240178;15,1562383;15,7155329;16,2763861
Brunei Darussalam;BRN;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,7974363;2,8081419;2,8336522;2,8394233;2,8283643;2,7984009;2,7576101;2,7127895;2,6640438;2,6184943;2,5760729;2,5575936;2,5850326;2,6367780;2,6847943;2,7227800;2,7510625;2,7685353;2,7779039;2,7782205;2,7684579;2,7491196;2,7206866;2,6968095;2,6893265;2,6870671;2,6769300;2,6530003;2,6215872;2,5945501;2,5688406;2,5424294;2,5247328;2,5242964;2,5454253;2,5866191;2,6381795;2,6925594;2,7485339;2,8055815;2,8642531;2,9248845;2,9876562;3,0541359;3,1275271;3,2086006;3,2877513;3,3552608;3,4027792;3,4280356;3,4410842;3,4934721;3,6000433;3,7355858;3,8999798;4,0906519;4,3101546;4,5579993;4,8339242;5,1385863;5,4665233;5,8106351;6,1710262
Bhutan;BTN;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;2,3770086;2,3701890;2,3657181;2,3640268;2,3619486;2,3599075;2,3602914;2,3621743;2,3653883;2,3712696;2,3796022;2,3899377;2,4010704;2,4146489;2,4314749;2,4495450;2,4699343;2,4909202;2,5140559;2,5400217;2,5687676;2,5996113;2,6325133;2,6682280;2,7059649;2,7467969;2,7905411;2,8370160;2,8865864;2,9395875;2,9979837;3,0617745;3,1316399;3,2102112;3,2885732;3,3712391;3,4584572;3,5513335;3,6478998;3,7873693;3,9653819;4,1401844;4,3100050;4,4718394;4,6204486;4,7341190;4,8113692;4,8815788;4,9601515;5,0473177;5,1417649;5,2402778;5,3401845;5,4428078;5,5523340;5,6757669;5,8127818;5,8831153;5,8996466;5,9500898;6,0320567;6,1362480;6,2538421
Botswana;BWA;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;4,1853160;4,1062924;4,0085529;3,9059924;3,8167301;3,7803757;3,7965226;3,8342144;3,8800834;3,9137604;3,9207691;3,8711290;3,7489537;3,5908168;3,4350127;3,2924869;3,1625424;3,0449782;2,9430983;2,8618371;2,8032818;2,7660731;2,7535939;2,7614340;2,7846921;2,8212349;2,8698445;2,9311409;2,9971727;3,0569937;3,1063964;3,1446475;3,1657393;3,1721070;3,1769928;3,1870249;3,2009529;3,2178264;3,2343127;3,2454400;3,2495949;3,2496751;3,2497916;3,2492575;3,2439076;3,2327385;3,2159946;3,1966058;3,1786910;3,1649387;3,1566726;3,1523118;3,1483036;3,1448695;3,1624834;3,2038831;3,2551435;3,3173733;3,3883582;3,4673540;3,5483596;3,5924770;3,6540374
Central African Republic;CAF;Population ages 65 and above (% of total population);SP.POP.65UP.TO.ZS;4,2958430;4,2572797;4,2300382;4,2092631;4,1871597;4,1603496;4,1297814;4,0960991;4,0606098;4,0276149;4,0005921;3,9797539;3,9649872;3,9546784;3,9466710;3,9395743;3,9330584;3,9194534;3,8909625;3,8460404;3,7839369;3,7050033;3,6099335;3,5023882;3,3872088;3,2672568;3,1437351;3,0168099;2,8893385;2,7689237;2,6617699;2,5682247;2,4878101;2,4197141;2,3605923;2,3066149;2,2581959;2,2162970;2,1792719;2,1458215;2,1144561;2,0834393;2,0579177;2,0391416;2,0231156;2,0106873;2,0009885;1,9968032;1,9995599;2,0076174;2,0194774;2,0338240;2,0516391;2,0732948;2,1118380;2,1734335;2,2416399;2,3094053;2,3751075;2,4362468;2,4788696;2,4991321;2,5111561
